"","site_location_name","point","estimation_2","missing","x","y"
"1064","QDACYP0005","SW","False","FALSE",1197438.87142428,-1549143.97657535
"1065","QDACYP0006","NE","False","FALSE",1192003.92846732,-1557802.50048145
"1066","QDACYP0006","NW","False","FALSE",1191901.84231251,-1557793.43759949
"1067","QDACYP0006","SE","False","FALSE",1191994.63608478,-1557900.21596288
"1068","QDACYP0006","SW","False","FALSE",1191892.78509425,-1557895.44439403
"1069","QDACYP0007","NE","False","FALSE",1197733.63581282,-1558297.38074648
"1070","QDACYP0007","NW","False","FALSE",1197635.24664213,-1558284.32394346
"1071","QDACYP0007","SE","False","FALSE",1197725.7365268,-1558396.13060992
"1072","QDACYP0007","SW","False","FALSE",1197624.95762005,-1558378.90285725
"1073","QDACYP0008","NE","False","FALSE",1208800.0872734,-1567118.84244838
"1074","QDACYP0008","NW","False","FALSE",1208697.8974656,-1567108.11543072
"1075","QDACYP0008","SE","False","FALSE",1208789.22783323,-1567215.53035413
"1076","QDACYP0008","SW","False","FALSE",1208688.74832615,-1567206.17252455
"1077","QDACYP0009","NE","False","FALSE",1223522.22676722,-1543048.1346733
"1078","QDACYP0009","NW","False","FALSE",1223422.04940461,-1543040.23715007
"1079","QDACYP0009","SE","False","FALSE",1223514.18725232,-1543146.51316534
"1080","QDACYP0009","SW","False","FALSE",1223412.28798058,-1543137.24479206
"1081","QDACYP0010","NE","False","FALSE",1185065.29784962,-1432898.49939034
"1082","QDACYP0010","NW","False","FALSE",1184969.97474345,-1432871.30904877
"1083","QDACYP0010","SE","False","FALSE",1185049.62478283,-1432985.85404759
"1084","QDACYP0010","SW","False","FALSE",1184950.94718464,-1432965.66927546
"1085","QDACYP0011","NE","False","FALSE",1180386.77897974,-1445069.25041349
"1086","QDACYP0011","NW","False","FALSE",1180285.92551856,-1445061.35882733
"1087","QDACYP0011","SE","False","FALSE",1180378.77274709,-1445167.92534067
"1088","QDACYP0011","SW","False","FALSE",1180278.26681133,-1445159.45599987
"1089","QDACYP0012","NE","False","FALSE",1163087.45866132,-1456015.56512359
"1090","QDACYP0012","NW","False","FALSE",1162986.39719159,-1456003.82360438
"1091","QDACYP0012","SE","False","FALSE",1163082.52791281,-1456111.80223495
"1092","QDACYP0012","SW","False","FALSE",1162976.34691522,-1456106.3225494
"1093","QDACYP0013","NE","False","FALSE",1170660.99930831,-1334570.31513076
"1094","QDACYP0013","NW","False","FALSE",1170558.2634433,-1334560.58611848
"1095","QDACYP0013","SE","False","FALSE",1170651.99649036,-1334667.61365556
"1096","QDACYP0013","SW","False","FALSE",1170551.09294903,-1334658.3383338
"1097","QDACYP0014","NE","False","FALSE",1168609.80457725,-1334095.35254364
"1098","QDACYP0014","NW","False","FALSE",1168496.81092702,-1334094.8598312
"1099","QDACYP0014","SE","False","FALSE",1168602.91040517,-1334189.79839503
"1100","QDACYP0014","SW","False","FALSE",1168500.36757875,-1334185.24457332
"1101","QDACYP0015","NE","False","FALSE",1167172.22928432,-1336156.13367922
"1102","QDACYP0015","NW","False","FALSE",1167070.5185555,-1336149.23739779
"1103","QDACYP0015","SE","False","FALSE",1167164.94508182,-1336255.39735739
"1104","QDACYP0015","SW","False","FALSE",1167063.07482179,-1336246.67178157
"1105","QDACYP0016","NE","False","FALSE",1161604.28151539,-1257136.30717238
"1106","QDACYP0016","NW","False","FALSE",1161502.71294302,-1257128.29795536
"1107","QDACYP0016","SE","False","FALSE",1161597.90416713,-1257233.23914462
"1108","QDACYP0016","SW","False","FALSE",1161495.97618207,-1257225.80333697
"1109","QDACYP0017","NE","False","FALSE",1162198.83233211,-1262198.76850038
"1110","QDACYP0017","NW","False","FALSE",1162098.27088757,-1262190.23165689
"1111","QDACYP0017","SE","False","FALSE",1162192.70793656,-1262296.34394534
"1112","QDACYP0017","SW","False","FALSE",1162090.01698905,-1262287.33067351
"1113","QDACYP0018","NE","False","FALSE",1158429.05200285,-1208749.51632095
"1114","QDACYP0018","NW","False","FALSE",1158327.68887326,-1208742.47717979
"1115","QDACYP0018","SE","False","FALSE",1158421.48083923,-1208846.47084569
"1116","QDACYP0018","SW","False","FALSE",1158319.33904691,-1208837.56116206
"1117","QDACYP0019","NE","False","FALSE",1175092.61429516,-1174783.16501086
"1118","QDACYP0019","NW","False","FALSE",1174991.33499906,-1174775.73150681
"1119","QDACYP0019","SE","False","FALSE",1175086.11681727,-1174880.97417911
"1120","QDACYP0019","SW","False","FALSE",1174982.49128133,-1174871.84480296
"1121","QDACYP0020","NE","False","FALSE",1170639.16039069,-1197015.15908089
"1122","QDACYP0020","NW","False","FALSE",1170540.1476384,-1197004.92185789
"1123","QDACYP0020","SE","False","FALSE",1170633.44330271,-1197111.31472948
"1124","QDACYP0020","SW","False","FALSE",1170532.35801881,-1197103.61640983
"1125","QDACYP0021","NE","False","FALSE",1169822.13720539,-1197097.58274745
"1126","QDACYP0021","NW","False","FALSE",1169724.97464834,-1197086.57537394
"1127","QDACYP0021","SE","False","FALSE",1169806.3952504,-1197189.48426102
"1128","QDACYP0021","SW","False","FALSE",1169712.52861973,-1197175.27972059
"1129","QDACYP0022","NE","False","FALSE",1168739.83190269,-1180825.54294357
"1130","QDACYP0022","NW","False","FALSE",1168638.12814405,-1180816.31227472
"1131","QDACYP0022","SE","False","FALSE",1168732.21609986,-1180922.38348084
"1132","QDACYP0022","SW","False","FALSE",1168630.39067808,-1180914.64704355
"1133","QDACYP0023","NE","False","FALSE",1132216.72402095,-1345607.41230055
"1134","QDACYP0023","NW","False","FALSE",1132112.20841438,-1345598.11526131
"1135","QDACYP0023","SE","False","FALSE",1132208.24723991,-1345705.41131434
"1136","QDACYP0023","SW","False","FALSE",1132107.57357492,-1345698.23917047
"1137","QDACYP0024","NE","False","FALSE",1128949.71213551,-1349253.62614062
"1138","QDACYP0024","NW","False","FALSE",1128848.52901563,-1349245.52671047
"1139","QDACYP0024","SE","False","FALSE",1128948.19232446,-1349349.77452916
"1140","QDACYP0024","SW","False","FALSE",1128839.94500514,-1349341.10960916
"1141","QDADEU0001","NE","False","FALSE",1462194.01950143,-2285723.54299262
"1142","QDADEU0001","NW","False","FALSE",1462095.28330519,-2285713.0017055
"1143","QDADEU0001","SE","False","FALSE",1462182.94019763,-2285823.40136206
"1144","QDADEU0001","SW","False","FALSE",1462084.82747759,-2285811.76201423
"1145","QDADEU0002","NE","False","FALSE",1462007.10778307,-2285647.84908994
"1146","QDADEU0002","NW","False","FALSE",1461908.20178079,-2285636.86023981
"1147","QDADEU0002","SE","False","FALSE",1461995.83667714,-2285747.19315409
"1148","QDADEU0002","SW","False","FALSE",1461898.07857147,-2285735.55094967
"1149","QDADEU0003","NE","False","FALSE",1463068.85137564,-2284204.09338658
"1150","QDADEU0003","NW","False","FALSE",1462969.83640277,-2284194.07369158
"1151","QDADEU0003","SE","False","FALSE",1463058.34913759,-2284304.34451386
"1152","QDADEU0003","SW","False","FALSE",1462957.64292892,-2284295.46661995
"1153","QDADEU0004","NE","False","FALSE",1463054.812277,-2284645.23026278
"1154","QDADEU0004","NW","False","FALSE",1462957.86316019,-2284631.10903715
"1155","QDADEU0004","SE","False","FALSE",1463042.46677966,-2284744.50779686
"1156","QDADEU0004","SW","False","FALSE",1462944.40219578,-2284733.67150109
"1157","QDADEU0005","NE","False","FALSE",1462837.91769018,-2286076.63040932
"1158","QDADEU0005","NW","False","FALSE",1462738.92414107,-2286066.07669719
"1159","QDADEU0005","SE","False","FALSE",1462827.14246863,-2286176.14667025
"1160","QDADEU0005","SW","False","FALSE",1462728.63690108,-2286165.43320172
"1161","QDADEU0006","NE","False","FALSE",1462976.28658361,-2286213.92159346
"1162","QDADEU0006","NW","False","FALSE",1462877.50541733,-2286202.4974784
"1163","QDADEU0006","SE","False","FALSE",1462964.65543049,-2286313.90086012
"1164","QDADEU0006","SW","False","FALSE",1462865.88731028,-2286302.3661715
"1165","QDAEIU0001","NE","False","FALSE",1274959.52944184,-2153700.21220761
"1166","QDAEIU0001","NW","False","FALSE",1274860.06870857,-2153690.67701154
"1167","QDAEIU0001","SE","False","FALSE",1274949.95741621,-2153800.05317633
"1168","QDAEIU0001","SW","False","FALSE",1274850.77847839,-2153790.54499465
"1169","QDAEIU0002","NE","False","FALSE",1276283.46080851,-2155366.21431219
"1170","QDAEIU0002","NW","False","FALSE",1276184.90590675,-2155356.44467078
"1171","QDAEIU0002","SE","False","FALSE",1276274.95817791,-2155463.99018379
"1172","QDAEIU0002","SW","False","FALSE",1276175.32328309,-2155456.28777376
"1173","QDAEIU0003","NE","False","FALSE",1272111.58444347,-2139054.68997635
"1174","QDAEIU0003","NW","False","FALSE",1272012.29553509,-2139045.2029636
"1175","QDAEIU0003","SE","False","FALSE",1272101.78441675,-2139154.16932864
"1176","QDAEIU0003","SW","False","FALSE",1272002.81739688,-2139144.4028999
"1177","QDAEIU0004","NE","False","FALSE",1270878.27939417,-2143028.67170254
"1178","QDAEIU0004","NW","False","FALSE",1270778.79744281,-2143018.55334775
"1179","QDAEIU0004","SE","False","FALSE",1270868.4953957,-2143128.16106479
"1180","QDAEIU0004","SW","False","FALSE",1270770.1307702,-2143118.45959251
"1181","QDAEIU0005","NE","False","FALSE",1253806.39743793,-2030907.48245423
"1182","QDAEIU0005","NW","False","FALSE",1253707.11661659,-2030898.82685171
"1183","QDAEIU0005","SE","False","FALSE",1253797.35796783,-2031007.4207772
"1184","QDAEIU0005","SW","False","FALSE",1253698.16383899,-2030997.84508525
"1185","QDAEIU0006","NE","False","FALSE",1252864.20220506,-2032259.52174305
"1186","QDAEIU0006","NW","False","FALSE",1252765.95684493,-2032249.42295147
"1187","QDAEIU0006","SE","False","FALSE",1252855.01737871,-2032357.9038758
"1188","QDAEIU0006","SW","False","FALSE",1252756.29903537,-2032346.52331263
"1189","QDAEIU0007","NE","False","FALSE",1252764.29651114,-2032251.43155436
"1190","QDAEIU0007","NW","False","FALSE",1252666.25140163,-2032239.18748394
"1191","QDAEIU0007","SE","False","FALSE",1252757.37910828,-2032347.55235076
"1192","QDAEIU0007","SW","False","FALSE",1252657.15381948,-2032336.6506579
"1193","QDAEIU0008","NE","False","FALSE",1476513.9180404,-2213613.7678359
"1194","QDAEIU0008","NW","False","FALSE",1476415.24356183,-2213602.98553502
"1195","QDAEIU0008","SE","False","FALSE",1476503.23809301,-2213712.72333865
"1196","QDAEIU0008","SW","False","FALSE",1476404.16197833,-2213702.16250773
"1197","QDAEIU0009","NE","False","FALSE",1476310.307747,-2213590.3041968
"1198","QDAEIU0009","NW","False","FALSE",1476210.79206714,-2213578.88032401
"1199","QDAEIU0009","SE","False","FALSE",1476298.95739564,-2213689.35833913
"1200","QDAEIU0009","SW","False","FALSE",1476200.32726219,-2213678.46729075
"1201","QDAEIU0010","NE","False","FALSE",1475742.57532182,-2214144.33139059
"1202","QDAEIU0010","NW","False","FALSE",1475642.57196439,-2214132.80661299
"1203","QDAEIU0010","SE","False","FALSE",1475731.60294533,-2214243.22862929
"1204","QDAEIU0010","SW","False","FALSE",1475632.11234631,-2214232.28682682
"1205","QDAGUP0001","NE","False","FALSE",1218588.48480236,-2212055.43334787
"1206","QDAGUP0001","NW","False","FALSE",1218489.17033486,-2212046.29305025
"1207","QDAGUP0001","SE","False","FALSE",1218579.25251641,-2212155.74319778
"1208","QDAGUP0001","SW","False","FALSE",1218480.25732044,-2212146.32173054
"1209","QDAGUP0002","NE","False","FALSE",1223341.12135972,-2203808.15467026
"1210","QDAGUP0002","NW","False","FALSE",1223242.86778142,-2203799.39178037
"1211","QDAGUP0002","SE","False","FALSE",1223331.91749028,-2203907.8293197
"1212","QDAGUP0002","SW","False","FALSE",1223231.47612055,-2203897.62350846
"1213","QDAGUP0003","NE","False","FALSE",1211214.66349798,-2243840.21502356
"1214","QDAGUP0003","NW","False","FALSE",1211115.58744933,-2243831.13003631
"1215","QDAGUP0003","SE","False","FALSE",1211205.80511945,-2243939.99916773
"1216","QDAGUP0003","SW","False","FALSE",1211106.67331039,-2243931.5305282
"1217","QDAGUP0004","NE","False","FALSE",1090219.67580861,-2190261.65079662
"1218","QDAGUP0004","NW","False","FALSE",1090120.53918595,-2190252.88100467
"1219","QDAGUP0004","SE","False","FALSE",1090211.19469835,-2190361.38621011
"1220","QDAGUP0004","SW","False","FALSE",1090112.2378721,-2190353.87098355
"1221","QDAGUP0005","NE","False","FALSE",1089090.9391856,-2187674.2935154
"1222","QDAGUP0005","NW","False","FALSE",1088991.44183806,-2187666.12458358
"1223","QDAGUP0005","SE","False","FALSE",1089081.8870098,-2187773.97723355
"1224","QDAGUP0005","SW","False","FALSE",1088982.96145399,-2187765.85525131
"1225","QDAGUP0006","NE","False","FALSE",1082877.76338204,-2183179.54311028
"1226","QDAGUP0006","NW","False","FALSE",1082776.81377874,-2183170.99485714
"1227","QDAGUP0006","SE","False","FALSE",1082868.6852622,-2183280.14791132
"1228","QDAGUP0006","SW","False","FALSE",1082770.35810174,-2183271.50348966
"1229","QDAGUP0007","NE","False","FALSE",1021000.87332071,-2192627.33326014
"1230","QDAGUP0007","NW","False","FALSE",1020901.02765283,-2192620.88485474
"1231","QDAGUP0007","SE","False","FALSE",1020993.09258903,-2192728.38005236
"1232","QDAGUP0007","SW","False","FALSE",1020893.63315427,-2192720.72192446
"1233","QDAGUP0008","NE","False","FALSE",1044686.64526769,-2162947.52013205
"1234","QDAGUP0008","NW","False","FALSE",1044587.51034084,-2162940.0373382
"1235","QDAGUP0008","SE","False","FALSE",1044678.9989263,-2163048.5153179
"1236","QDAGUP0008","SW","False","FALSE",1044579.64614873,-2163040.08541937
"1237","QDAGUP0009","NE","False","FALSE",1037976.04569247,-2167347.92555295
"1238","QDAGUP0009","NW","False","FALSE",1037876.71111131,-2167339.85465276
"1239","QDAGUP0009","SE","False","FALSE",1037968.20356048,-2167448.29515918
"1240","QDAGUP0009","SW","False","FALSE",1037868.57857126,-2167440.20157025
"1241","QDAGUP0010","NE","False","FALSE",1024240.69959607,-2173974.22041037
"1242","QDAGUP0010","NW","False","FALSE",1024142.18184108,-2173967.55150591
"1243","QDAGUP0010","SE","False","FALSE",1024233.53755533,-2174074.65886032
"1244","QDAGUP0010","SW","False","FALSE",1024134.21881854,-2174066.99807039
"1245","QDAGUP0011","NE","False","FALSE",1023350.98691587,-2176688.80345265
"1246","QDAGUP0011","NW","False","FALSE",1023251.85998953,-2176682.71167347
"1247","QDAGUP0011","SE","False","FALSE",1023343.17635062,-2176790.12639312
"1248","QDAGUP0011","SW","False","FALSE",1023244.43616178,-2176782.82422569
"1249","QDAGUP0012","NE","False","FALSE",868333.728475374,-2125775.95626288
"1250","QDAGUP0012","NW","False","FALSE",868233.827006158,-2125768.51964599
"1251","QDAGUP0012","SE","False","FALSE",868326.652677043,-2125875.70694828
"1252","QDAGUP0012","SW","False","FALSE",868227.245409361,-2125869.53959063
"1253","QDAGUP0013","NE","False","FALSE",854911.679734971,-2093294.59028462
"1254","QDAGUP0013","NW","False","FALSE",854811.385215278,-2093289.40838937
"1255","QDAGUP0013","SE","False","FALSE",854904.925829679,-2093395.53318105
"1256","QDAGUP0013","SW","False","FALSE",854805.608901619,-2093388.86836623
"1257","QDAGUP0014","NE","False","FALSE",928147.655458094,-1980465.49545045
"1258","QDAGUP0014","NW","False","FALSE",928047.521380071,-1980457.97974762
"1259","QDAGUP0014","SE","False","FALSE",928140.213999008,-1980564.89358314
"1260","QDAGUP0014","SW","False","FALSE",928040.333595728,-1980558.01258584
"1261","QDAGUP0015","NE","False","FALSE",922264.927722958,-1982082.509003
"1262","QDAGUP0015","NW","False","FALSE",922165.912662648,-1982076.03865559
"1263","QDAGUP0015","SE","False","FALSE",922258.393045028,-1982182.28280777
"1264","QDAGUP0015","SW","False","FALSE",922158.809309127,-1982175.46490807
"1265","QDAGUP0016","NE","False","FALSE",923982.415329459,-1981289.89950288
"1266","QDAGUP0016","NW","False","FALSE",923882.47710111,-1981283.97084095
"1267","QDAGUP0016","SE","False","FALSE",923974.61395296,-1981390.81768679
"1268","QDAGUP0016","SW","False","FALSE",923875.931066432,-1981383.7417789
"1269","QDAGUP0017","NE","False","FALSE",964395.435951454,-1916726.45696991
"1270","QDAGUP0017","NW","False","FALSE",964295.68679654,-1916719.04206973
"1271","QDAGUP0017","SE","False","FALSE",964388.341537814,-1916826.02811911
"1272","QDAGUP0017","SW","False","FALSE",964288.846080218,-1916819.24763989
"1273","QDAGUP0018","NE","False","FALSE",966274.26311411,-1918985.22762224
"1274","QDAGUP0018","NW","False","FALSE",966172.453720711,-1918977.95877425
"1275","QDAGUP0018","SE","False","FALSE",966265.746660358,-1919083.77789677
"1276","QDAGUP0018","SW","False","FALSE",966165.663245704,-1919077.24866898
"1277","QDAGUP0019","NE","False","FALSE",963215.169097031,-1914457.43898013
"1278","QDAGUP0019","NW","False","FALSE",963115.403185584,-1914450.03279423
"1279","QDAGUP0019","SE","False","FALSE",963208.986207785,-1914556.76143363
"1280","QDAGUP0019","SW","False","FALSE",963108.638222312,-1914549.31382987
"1281","QDAGUP0020","NE","False","FALSE",955902.54556951,-1846592.35934681
"1282","QDAGUP0020","NW","False","FALSE",955801.93791107,-1846585.59881725
"1283","QDAGUP0020","SE","False","FALSE",955895.242022809,-1846692.04717127
"1284","QDAGUP0020","SW","False","FALSE",955795.529744795,-1846685.3484394
"1285","QDAGUP0021","NE","False","FALSE",959556.225766778,-1845593.35763154
"1286","QDAGUP0021","NW","False","FALSE",959456.803494258,-1845586.65418755
"1287","QDAGUP0021","SE","False","FALSE",959549.216094278,-1845692.75521862
"1288","QDAGUP0021","SW","False","FALSE",959448.996821529,-1845684.76626161
"1289","QDAGUP0022","NE","False","FALSE",965978.478301945,-1848265.21219208
"1290","QDAGUP0022","NW","False","FALSE",965878.820709398,-1848257.82849023
"1291","QDAGUP0022","SE","False","FALSE",965971.984082649,-1848364.95979805
"1292","QDAGUP0022","SW","False","FALSE",965871.741565217,-1848357.53456133
"1293","QDAGUP0023","NE","False","FALSE",964035.744631678,-1848253.12299963
